epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,534.374,1.62945,0.81537,0.96757,0.62717,0.38219,0.41411,0.18534,1.93862,1.16615,1.11562,0.0003368,0.0003368,0.0003368
86,540.638,1.6446,0.82671,0.96652,0.62444,0.38348,0.4158,0.18731,1.93526,1.16897,1.11557,0.000317,0.000317,0.000317
87,546.145,1.50326,0.80206,0.97154,0.63874,0.37673,0.4167,0.18767,1.93903,1.1886,1.11872,0.0002972,0.0002972,0.0002972
88,551.786,1.59513,0.80399,0.97104,0.6351,0.38041,0.41652,0.18839,1.91977,1.16193,1.1043,0.0002774,0.0002774,0.0002774
89,557.654,1.56567,0.79698,0.96372,0.62457,0.3841,0.41114,0.18442,1.93708,1.15558,1.10275,0.0002576,0.0002576,0.0002576
90,563.786,1.68813,0.81306,0.95002,0.63783,0.37826,0.41281,0.18448,1.93513,1.16641,1.10354,0.0002378,0.0002378,0.0002378
91,573.049,1.56624,0.79397,0.95489,0.63847,0.37685,0.40813,0.18295,1.93944,1.18312,1.11045,0.000218,0.000218,0.000218
92,578.738,1.54416,0.77078,0.9481,0.65356,0.37458,0.40674,0.18243,1.95085,1.17481,1.10966,0.0001982,0.0001982,0.0001982
93,584.68,1.56141,0.79028,0.95298,0.63271,0.37499,0.40324,0.18192,1.94465,1.16599,1.10882,0.0001784,0.0001784,0.0001784
94,590.578,1.51426,0.77754,0.95018,0.64451,0.37673,0.40636,0.18398,1.94064,1.18347,1.11574,0.0001586,0.0001586,0.0001586
95,596.431,1.49848,0.76403,0.9532,0.6386,0.3738,0.40608,0.18318,1.94594,1.20055,1.11979,0.0001388,0.0001388,0.0001388
96,602.617,1.55345,0.78589,0.95161,0.64295,0.37375,0.41051,0.18376,1.94045,1.20927,1.11633,0.000119,0.000119,0.000119
97,608.437,1.50336,0.76799,0.94889,0.64752,0.37396,0.40997,0.18389,1.94872,1.20093,1.11779,9.92e-05,9.92e-05,9.92e-05
98,614.423,1.55669,0.7861,0.95613,0.64348,0.37961,0.41286,0.18552,1.94366,1.18745,1.11935,7.94e-05,7.94e-05,7.94e-05
99,620.239,1.52207,0.76559,0.94651,0.65116,0.37703,0.41197,0.1858,1.94351,1.18893,1.11976,5.96e-05,5.96e-05,5.96e-05
100,626.189,1.56433,0.7769,0.95148,0.63804,0.3848,0.41582,0.18581,1.9459,1.19914,1.12034,3.98e-05,3.98e-05,3.98e-05
